Datetime,Adj Close,Close,High,Low,Open,Volume
2024-09-27 14:55:00+00:00,5759.259765625,5759.259765625,5760.35986328125,5758.10986328125,5759.7998046875,19611005
2024-09-27 15:00:00+00:00,5757.89013671875,5757.89013671875,5759.0498046875,5757.0498046875,5759.0498046875,22015637
2024-09-27 15:05:00+00:00,5755.66015625,5755.66015625,5758.66015625,5754.83984375,5757.89990234375,23159769
2024-09-27 15:10:00+00:00,5754.52978515625,5754.52978515625,5757.0,5753.52001953125,5755.64013671875,20781711
2024-09-27 15:15:00+00:00,5751.6298828125,5751.6298828125,5754.60009765625,5751.259765625,5754.60009765625,23402030
2024-09-27 15:20:00+00:00,5752.1201171875,5752.1201171875,5754.52978515625,5751.18017578125,5751.85986328125,24708864
2024-09-27 15:25:00+00:00,5754.52001953125,5754.52001953125,5755.7900390625,5751.3701171875,5752.08984375,23400144
2024-09-27 15:30:00+00:00,5751.47021484375,5751.47021484375,5754.58984375,5750.89013671875,5754.56982421875,21328265
2024-09-27 15:35:00+00:00,5751.31982421875,5751.31982421875,5752.64013671875,5750.009765625,5751.47998046875,19867139
2024-09-27 15:40:00+00:00,5753.56005859375,5753.56005859375,5753.580078125,5749.509765625,5751.27001953125,19020862
2024-09-27 15:45:00+00:00,5750.509765625,5750.509765625,5753.7001953125,5750.509765625,5753.5400390625,18542267
2024-09-27 15:50:00+00:00,5748.7099609375,5748.7099609375,5750.52978515625,5746.3798828125,5750.52978515625,20882678
2024-09-27 15:55:00+00:00,5745.83984375,5745.83984375,5749.3701171875,5745.83984375,5748.8701171875,18258757
2024-09-27 16:00:00+00:00,5745.85009765625,5745.85009765625,5746.7001953125,5744.97021484375,5745.93994140625,16706452
2024-09-27 16:05:00+00:00,5743.2001953125,5743.2001953125,5747.7998046875,5743.14013671875,5745.89013671875,15709887
2024-09-27 16:10:00+00:00,5741.240234375,5741.240234375,5743.64990234375,5740.47998046875,5743.1298828125,18398654
2024-09-27 16:15:00+00:00,5742.72021484375,5742.72021484375,5745.91015625,5740.669921875,5741.259765625,16206237
2024-09-27 16:20:00+00:00,5742.259765625,5742.259765625,5743.75,5741.18994140625,5742.7001953125,14120676
2024-09-27 16:25:00+00:00,5744.56005859375,5744.56005859375,5746.009765625,5741.2001953125,5742.27978515625,16381047
2024-09-27 16:30:00+00:00,5743.93017578125,5743.93017578125,5745.830078125,5743.0400390625,5744.4599609375,16560319
2024-09-27 16:35:00+00:00,5745.0400390625,5745.0400390625,5746.580078125,5743.7900390625,5744.009765625,15138165
2024-09-27 16:40:00+00:00,5744.35986328125,5744.35986328125,5745.2001953125,5743.52978515625,5744.919921875,13809148
2024-09-27 16:45:00+00:00,5742.85009765625,5742.85009765625,5744.58984375,5742.6298828125,5744.35009765625,12509000
2024-09-27 16:50:00+00:00,5742.22998046875,5742.22998046875,5743.56005859375,5742.080078125,5742.830078125,13298000
2024-09-27 16:55:00+00:00,5744.39990234375,5744.39990234375,5744.759765625,5742.240234375,5742.240234375,12630000
2024-09-27 17:00:00+00:00,5749.0,5749.0,5749.39990234375,5744.43017578125,5744.43017578125,14129000
2024-09-27 17:05:00+00:00,5740.89013671875,5740.89013671875,5748.97021484375,5740.330078125,5748.97021484375,17004000
2024-09-27 17:10:00+00:00,5741.740234375,5741.740234375,5742.72021484375,5740.1298828125,5740.85986328125,13494000
2024-09-27 17:15:00+00:00,5739.91015625,5739.91015625,5742.06982421875,5739.77001953125,5741.64013671875,13918000
2024-09-27 17:20:00+00:00,5741.669921875,5741.669921875,5742.1201171875,5739.41015625,5739.93994140625,13447000
2024-09-27 17:25:00+00:00,5739.259765625,5739.259765625,5741.66015625,5739.259765625,5741.66015625,13287000
2024-09-27 17:30:00+00:00,5740.080078125,5740.080078125,5740.52001953125,5738.1298828125,5739.2998046875,13791000
2024-09-27 17:35:00+00:00,5737.1201171875,5737.1201171875,5740.10009765625,5737.06982421875,5740.10009765625,13664000
2024-09-27 17:40:00+00:00,5741.35009765625,5741.35009765625,5741.39990234375,5737.169921875,5737.18017578125,14140000
2024-09-27 17:45:00+00:00,5741.91015625,5741.91015625,5743.10986328125,5740.3798828125,5741.3701171875,13694000
2024-09-27 17:50:00+00:00,5744.9501953125,5744.9501953125,5745.25,5741.77001953125,5741.8798828125,13608000
2024-09-27 17:55:00+00:00,5746.169921875,5746.169921875,5746.419921875,5743.56005859375,5744.91015625,14592000
2024-09-27 18:00:00+00:00,5743.14013671875,5743.14013671875,5748.1298828125,5743.14013671875,5746.1298828125,14162000
2024-09-27 18:05:00+00:00,5742.39990234375,5742.39990234375,5743.64990234375,5741.18017578125,5743.2099609375,12951000
2024-09-27 18:10:00+00:00,5741.81005859375,5741.81005859375,5742.75,5741.43017578125,5742.39013671875,12564000
2024-09-27 18:15:00+00:00,5740.31005859375,5740.31005859375,5743.39013671875,5739.93017578125,5741.759765625,13973000
2024-09-27 18:20:00+00:00,5740.89013671875,5740.89013671875,5742.2998046875,5740.43017578125,5740.43017578125,13512000
2024-09-27 18:25:00+00:00,5733.740234375,5733.740234375,5741.18017578125,5733.56982421875,5740.8798828125,23481000
2024-09-27 18:30:00+00:00,5731.9501953125,5731.9501953125,5734.330078125,5727.33984375,5733.58984375,23321000
2024-09-27 18:35:00+00:00,5730.8798828125,5730.8798828125,5732.35986328125,5727.6201171875,5732.080078125,16144000
2024-09-27 18:40:00+00:00,5734.93017578125,5734.93017578125,5735.259765625,5730.080078125,5730.89990234375,15268000
2024-09-27 18:45:00+00:00,5740.080078125,5740.080078125,5740.7001953125,5734.91015625,5734.91015625,16031000
2024-09-27 18:50:00+00:00,5739.85009765625,5739.85009765625,5741.10009765625,5737.8798828125,5739.97021484375,15818000
2024-09-27 18:55:00+00:00,5743.85009765625,5743.85009765625,5745.43994140625,5739.580078125,5739.93017578125,17554000
2024-09-27 19:00:00+00:00,5744.2001953125,5744.2001953125,5744.27978515625,5742.240234375,5743.81982421875,17394000
2024-09-27 19:05:00+00:00,5741.93017578125,5741.93017578125,5744.990234375,5741.35009765625,5744.14990234375,14601000
2024-09-27 19:10:00+00:00,5741.85009765625,5741.85009765625,5743.35986328125,5740.52001953125,5741.85009765625,18260000
2024-09-27 19:15:00+00:00,5742.85986328125,5742.85986328125,5744.89013671875,5741.6201171875,5741.8701171875,17405000
2024-09-27 19:20:00+00:00,5740.8701171875,5740.8701171875,5744.0,5739.990234375,5742.97021484375,18128000
2024-09-27 19:25:00+00:00,5741.81005859375,5741.81005859375,5742.64013671875,5738.60986328125,5740.8798828125,21096000
2024-09-27 19:30:00+00:00,5742.18017578125,5742.18017578125,5742.66015625,5740.43994140625,5741.81982421875,22669000
2024-09-27 19:35:00+00:00,5740.39990234375,5740.39990234375,5742.5498046875,5740.27978515625,5742.18017578125,25255000
2024-09-27 19:40:00+00:00,5738.43017578125,5738.43017578125,5740.330078125,5737.91015625,5740.330078125,27986000
2024-09-27 19:45:00+00:00,5736.77978515625,5736.77978515625,5739.41015625,5736.75,5738.3798828125,32923000
2024-09-27 19:50:00+00:00,5740.7900390625,5740.7900390625,5742.14990234375,5736.66015625,5736.77978515625,66963000
2024-09-27 19:55:00+00:00,5737.259765625,5737.259765625,5742.27978515625,5736.41015625,5740.64013671875,149459000
2024-09-30 13:30:00+00:00,5733.31005859375,5733.31005859375,5733.72021484375,5724.669921875,5726.52001953125,0
2024-09-30 13:35:00+00:00,5733.7001953125,5733.7001953125,5737.5,5732.169921875,5733.33984375,43320452
2024-09-30 13:40:00+00:00,5731.759765625,5731.759765625,5734.39990234375,5729.93994140625,5733.52001953125,32554981
2024-09-30 13:45:00+00:00,5733.52978515625,5733.52978515625,5734.2001953125,5731.06982421875,5731.56982421875,31396024
2024-09-30 13:50:00+00:00,5731.33984375,5731.33984375,5734.27978515625,5731.080078125,5733.509765625,29066901
2024-09-30 13:55:00+00:00,5728.240234375,5728.240234375,5732.68017578125,5727.81982421875,5731.18994140625,28236113
2024-09-30 14:00:00+00:00,5728.89990234375,5728.89990234375,5732.18017578125,5726.60986328125,5728.35986328125,30733337
2024-09-30 14:05:00+00:00,5731.2998046875,5731.2998046875,5731.93994140625,5728.2998046875,5729.02001953125,26999713
2024-09-30 14:10:00+00:00,5728.3701171875,5728.3701171875,5731.7900390625,5728.3701171875,5731.14013671875,23054669
2024-09-30 14:15:00+00:00,5726.81005859375,5726.81005859375,5729.43994140625,5726.43994140625,5728.2998046875,25955474
2024-09-30 14:20:00+00:00,5725.7099609375,5725.7099609375,5728.77978515625,5725.490234375,5726.81005859375,22032737
2024-09-30 14:25:00+00:00,5730.52978515625,5730.52978515625,5730.52978515625,5724.35009765625,5725.72021484375,24750096
2024-09-30 14:30:00+00:00,5735.009765625,5735.009765625,5736.2001953125,5730.3798828125,5730.419921875,23031430
2024-09-30 14:35:00+00:00,5734.8798828125,5734.8798828125,5736.52978515625,5731.02978515625,5734.9501953125,21291185
2024-09-30 14:40:00+00:00,5734.39013671875,5734.39013671875,5735.7099609375,5733.02001953125,5734.8701171875,21573344
2024-09-30 14:45:00+00:00,5736.43994140625,5736.43994140625,5737.16015625,5733.97021484375,5734.2099609375,19337142
2024-09-30 14:50:00+00:00,5734.8701171875,5734.8701171875,5736.43017578125,5733.9599609375,5736.25,18100978
2024-09-30 14:55:00+00:00,5734.14990234375,5734.14990234375,5735.64990234375,5733.43994140625,5734.81005859375,20363048
2024-09-30 15:00:00+00:00,5737.93017578125,5737.93017578125,5738.10986328125,5733.77978515625,5734.169921875,18983901
2024-09-30 15:05:00+00:00,5733.18994140625,5733.18994140625,5738.4501953125,5733.080078125,5737.89013671875,19041042
2024-09-30 15:10:00+00:00,5737.81005859375,5737.81005859375,5738.02001953125,5732.91015625,5733.35986328125,19104380
2024-09-30 15:15:00+00:00,5737.2998046875,5737.2998046875,5738.64990234375,5736.3701171875,5737.85009765625,20622590
2024-09-30 15:20:00+00:00,5737.419921875,5737.419921875,5738.8701171875,5737.0498046875,5737.14013671875,16927988
2024-09-30 15:25:00+00:00,5737.3798828125,5737.3798828125,5738.14013671875,5736.7900390625,5737.39990234375,16932082
2024-09-30 15:30:00+00:00,5735.259765625,5735.259765625,5739.47021484375,5734.77978515625,5738.7900390625,23480864
2024-09-30 15:35:00+00:00,5732.52001953125,5732.52001953125,5736.2001953125,5732.18994140625,5735.14013671875,18763399
2024-09-30 15:40:00+00:00,5733.93017578125,5733.93017578125,5734.89990234375,5729.22021484375,5732.4501953125,18945331
2024-09-30 15:45:00+00:00,5736.7900390625,5736.7900390625,5737.1201171875,5733.31005859375,5733.830078125,16542809
2024-09-30 15:50:00+00:00,5736.5,5736.5,5737.2998046875,5735.66015625,5736.89013671875,15750901
2024-09-30 15:55:00+00:00,5736.81982421875,5736.81982421875,5737.7099609375,5736.1298828125,5736.5400390625,13871915
2024-09-30 16:00:00+00:00,5739.22021484375,5739.22021484375,5739.3701171875,5736.85009765625,5736.85009765625,13883644
2024-09-30 16:05:00+00:00,5741.41015625,5741.41015625,5743.72021484375,5739.06005859375,5739.27978515625,14760083
2024-09-30 16:10:00+00:00,5741.83984375,5741.83984375,5743.759765625,5738.47998046875,5741.43017578125,14692968
2024-09-30 16:15:00+00:00,5741.35986328125,5741.35986328125,5743.41015625,5741.259765625,5741.91015625,14672569
2024-09-30 16:20:00+00:00,5740.97998046875,5740.97998046875,5743.85986328125,5740.52001953125,5741.3798828125,14086570
2024-09-30 16:25:00+00:00,5740.89990234375,5740.89990234375,5741.97998046875,5740.31982421875,5740.97021484375,11005002
2024-09-30 16:30:00+00:00,5738.72021484375,5738.72021484375,5741.259765625,5738.5498046875,5740.8701171875,12460724
2024-09-30 16:35:00+00:00,5739.1201171875,5739.1201171875,5741.0,5738.60986328125,5738.740234375,12928139
2024-09-30 16:40:00+00:00,5737.27001953125,5737.27001953125,5739.22021484375,5737.08984375,5739.10009765625,11555087
2024-09-30 16:45:00+00:00,5737.97021484375,5737.97021484375,5738.5400390625,5736.77978515625,5737.27978515625,11274860
2024-09-30 16:50:00+00:00,5737.509765625,5737.509765625,5739.169921875,5737.14013671875,5737.990234375,11532273
2024-09-30 16:55:00+00:00,5737.41015625,5737.41015625,5738.41015625,5737.2900390625,5737.5,11001171
2024-09-30 17:00:00+00:00,5735.14013671875,5735.14013671875,5737.64013671875,5735.08984375,5737.43017578125,11901119
2024-09-30 17:05:00+00:00,5734.77978515625,5734.77978515625,5736.740234375,5734.77978515625,5735.10986328125,11673928
2024-09-30 17:10:00+00:00,5731.8798828125,5731.8798828125,5736.1298828125,5731.10986328125,5734.77001953125,14808626
2024-09-30 17:15:00+00:00,5734.77978515625,5734.77978515625,5735.06982421875,5731.080078125,5731.919921875,13837140
2024-09-30 17:20:00+00:00,5735.259765625,5735.259765625,5736.77001953125,5734.5400390625,5734.8798828125,11523418
2024-09-30 17:25:00+00:00,5732.06982421875,5732.06982421875,5736.1201171875,5732.0400390625,5735.27978515625,10572000
2024-09-30 17:30:00+00:00,5733.31005859375,5733.31005859375,5733.64990234375,5731.6298828125,5732.009765625,11664000
2024-09-30 17:35:00+00:00,5732.9599609375,5732.9599609375,5734.14990234375,5732.43017578125,5733.31005859375,12431000
2024-09-30 17:40:00+00:00,5734.02978515625,5734.02978515625,5734.580078125,5733.009765625,5733.009765625,10558000
2024-09-30 17:45:00+00:00,5734.580078125,5734.580078125,5734.72998046875,5733.009765625,5734.0400390625,11424000
2024-09-30 17:50:00+00:00,5734.77978515625,5734.77978515625,5735.330078125,5734.240234375,5734.6298828125,12643000
2024-09-30 17:55:00+00:00,5737.330078125,5737.330078125,5738.27978515625,5732.81005859375,5734.740234375,18934000
2024-09-30 18:00:00+00:00,5735.8798828125,5735.8798828125,5737.85009765625,5735.22998046875,5737.240234375,13773000
2024-09-30 18:05:00+00:00,5733.97021484375,5733.97021484375,5735.93994140625,5731.27001953125,5735.93994140625,14937000
2024-09-30 18:10:00+00:00,5726.6201171875,5726.6201171875,5733.9599609375,5726.0498046875,5733.9599609375,16354000
2024-09-30 18:15:00+00:00,5716.52978515625,5716.52978515625,5726.68017578125,5716.52978515625,5726.68017578125,21466000
2024-09-30 18:20:00+00:00,5706.18994140625,5706.18994140625,5716.33984375,5703.52978515625,5716.33984375,26825000
2024-09-30 18:25:00+00:00,5714.22998046875,5714.22998046875,5714.4599609375,5704.60009765625,5706.52978515625,21521000
2024-09-30 18:30:00+00:00,5718.6298828125,5718.6298828125,5720.39013671875,5709.52001953125,5714.18017578125,20047000
2024-09-30 18:35:00+00:00,5725.72998046875,5725.72998046875,5726.85009765625,5718.0,5718.6298828125,17705000
2024-09-30 18:40:00+00:00,5728.419921875,5728.419921875,5729.490234375,5725.27978515625,5725.7998046875,16536000
2024-09-30 18:45:00+00:00,5729.080078125,5729.080078125,5732.14013671875,5728.43994140625,5728.43994140625,15519000
2024-09-30 18:50:00+00:00,5732.31982421875,5732.31982421875,5732.990234375,5727.47998046875,5729.31005859375,16155000
2024-09-30 18:55:00+00:00,5727.22998046875,5727.22998046875,5732.35009765625,5727.22998046875,5732.330078125,14297000
2024-09-30 19:00:00+00:00,5725.580078125,5725.580078125,5727.22021484375,5721.8701171875,5727.22021484375,18431000
2024-09-30 19:05:00+00:00,5725.89013671875,5725.89013671875,5727.85009765625,5724.81982421875,5725.56982421875,14844000
2024-09-30 19:10:00+00:00,5725.41015625,5725.41015625,5726.60986328125,5722.6201171875,5725.990234375,21689000
2024-09-30 19:15:00+00:00,5730.5400390625,5730.5400390625,5731.330078125,5724.58984375,5725.39013671875,19362000
2024-09-30 19:20:00+00:00,5729.0,5729.0,5730.89990234375,5728.16015625,5730.52978515625,18407000
2024-09-30 19:25:00+00:00,5730.35009765625,5730.35009765625,5730.490234375,5727.91015625,5729.10009765625,20170000
2024-09-30 19:30:00+00:00,5730.919921875,5730.919921875,5733.740234375,5729.72021484375,5730.3701171875,23537000
2024-09-30 19:35:00+00:00,5737.22021484375,5737.22021484375,5737.39013671875,5730.60009765625,5730.919921875,27364000
2024-09-30 19:40:00+00:00,5740.72998046875,5740.72998046875,5741.2099609375,5735.58984375,5737.16015625,29011000
2024-09-30 19:45:00+00:00,5745.8798828125,5745.8798828125,5749.06982421875,5740.81982421875,5740.81982421875,43094000
2024-09-30 19:50:00+00:00,5756.31982421875,5756.31982421875,5757.7900390625,5745.83984375,5745.83984375,81980000
2024-09-30 19:55:00+00:00,5760.919921875,5760.919921875,5765.14013671875,5756.52978515625,5756.52978515625,187254000
2024-10-01 13:30:00+00:00,5733.77978515625,5733.77978515625,5757.72998046875,5732.509765625,5757.72998046875,102376487
2024-10-01 13:35:00+00:00,5724.740234375,5724.740234375,5733.81982421875,5719.68017578125,5733.81982421875,47204693
2024-10-01 13:40:00+00:00,5724.2998046875,5724.2998046875,5728.06982421875,5719.33984375,5724.81982421875,39466200
2024-10-01 13:45:00+00:00,5714.580078125,5714.580078125,5724.27978515625,5711.58984375,5724.27978515625,40887170
2024-10-01 13:50:00+00:00,5712.169921875,5712.169921875,5714.97998046875,5707.97021484375,5714.39013671875,35167285
2024-10-01 13:55:00+00:00,5716.72021484375,5716.72021484375,5717.2998046875,5708.16015625,5711.93017578125,36698219
2024-10-01 14:00:00+00:00,5717.27978515625,5717.27978515625,5722.580078125,5709.830078125,5717.33984375,45374510
2024-10-01 14:05:00+00:00,5700.2099609375,5700.2099609375,5717.47998046875,5700.2099609375,5717.47998046875,36517801
2024-10-01 14:10:00+00:00,5697.85009765625,5697.85009765625,5703.14013671875,5691.91015625,5700.39990234375,43724837
2024-10-01 14:15:00+00:00,5692.9501953125,5692.9501953125,5697.9501953125,5692.080078125,5697.9501953125,33761699
2024-10-01 14:20:00+00:00,5703.35986328125,5703.35986328125,5709.330078125,5692.85009765625,5692.85009765625,38545474
2024-10-01 14:25:00+00:00,5695.5498046875,5695.5498046875,5704.47998046875,5689.68994140625,5703.509765625,32967765
2024-10-01 14:30:00+00:00,5695.8701171875,5695.8701171875,5698.4599609375,5687.7001953125,5695.6201171875,38426054
2024-10-01 14:35:00+00:00,5702.83984375,5702.83984375,5704.1298828125,5692.60009765625,5695.64990234375,27919825
2024-10-01 14:40:00+00:00,5704.3701171875,5704.3701171875,5708.2998046875,5701.83984375,5702.81982421875,25863904
2024-10-01 14:45:00+00:00,5701.14013671875,5701.14013671875,5706.740234375,5699.81005859375,5704.6201171875,24169548
2024-10-01 14:50:00+00:00,5696.669921875,5696.669921875,5701.64990234375,5696.31982421875,5701.10009765625,21807886
2024-10-01 14:55:00+00:00,5701.9501953125,5701.9501953125,5702.91015625,5696.56005859375,5696.60986328125,23162229
2024-10-01 15:00:00+00:00,5698.580078125,5698.580078125,5702.10009765625,5697.52978515625,5701.91015625,23294773
2024-10-01 15:05:00+00:00,5684.16015625,5684.16015625,5698.10009765625,5684.10986328125,5698.10009765625,28954590
2024-10-01 15:10:00+00:00,5683.18017578125,5683.18017578125,5685.47998046875,5683.18017578125,5684.10009765625,23139581
2024-10-01 15:15:00+00:00,5686.0,5686.0,5686.0498046875,5681.27978515625,5683.2900390625,28512572
2024-10-01 15:20:00+00:00,5688.2001953125,5688.2001953125,5691.9501953125,5685.509765625,5685.7900390625,25090373
2024-10-01 15:25:00+00:00,5700.759765625,5700.759765625,5700.990234375,5688.25,5688.25,23842596
2024-10-01 15:30:00+00:00,5705.39013671875,5705.39013671875,5706.580078125,5698.47998046875,5700.5400390625,28498721
2024-10-01 15:35:00+00:00,5709.2001953125,5709.2001953125,5709.2001953125,5703.47021484375,5705.39990234375,20994711
2024-10-01 15:40:00+00:00,5711.33984375,5711.33984375,5715.580078125,5708.81005859375,5709.5400390625,22536693
2024-10-01 15:45:00+00:00,5708.68994140625,5708.68994140625,5711.35986328125,5705.85009765625,5711.35986328125,19651022
2024-10-01 15:50:00+00:00,5709.5,5709.5,5711.52001953125,5708.6298828125,5708.6298828125,17141925
2024-10-01 15:55:00+00:00,5705.27001953125,5705.27001953125,5711.4599609375,5705.18017578125,5709.56005859375,17650358
2024-10-01 16:00:00+00:00,5711.47021484375,5711.47021484375,5712.16015625,5702.81982421875,5705.25,18199693
2024-10-01 16:05:00+00:00,5712.759765625,5712.759765625,5714.27978515625,5711.35009765625,5711.4599609375,16064806
2024-10-01 16:10:00+00:00,5708.830078125,5708.830078125,5716.8701171875,5707.72021484375,5712.75,19112000
2024-10-01 16:15:00+00:00,5709.419921875,5709.419921875,5712.4501953125,5708.52001953125,5708.8798828125,14904000
2024-10-01 16:20:00+00:00,5708.3701171875,5708.3701171875,5712.8701171875,5707.5400390625,5709.4501953125,15763000
2024-10-01 16:25:00+00:00,5708.91015625,5708.91015625,5709.93994140625,5704.22998046875,5708.39990234375,18300000
2024-10-01 16:30:00+00:00,5706.080078125,5706.080078125,5709.81982421875,5696.66015625,5708.8798828125,27109000
2024-10-01 16:35:00+00:00,5700.77001953125,5700.77001953125,5708.93994140625,5700.31005859375,5706.0498046875,15420000
2024-10-01 16:40:00+00:00,5695.2998046875,5695.2998046875,5703.16015625,5695.27001953125,5700.72021484375,16643000
2024-10-01 16:45:00+00:00,5692.3798828125,5692.3798828125,5695.60009765625,5688.56982421875,5695.31005859375,20883000
2024-10-01 16:50:00+00:00,5705.830078125,5705.830078125,5708.3701171875,5692.330078125,5692.3701171875,22077000
2024-10-01 16:55:00+00:00,5705.080078125,5705.080078125,5709.14013671875,5698.85009765625,5705.7998046875,19233000
2024-10-01 17:00:00+00:00,5696.22021484375,5696.22021484375,5704.97998046875,5696.18994140625,5704.97998046875,15066000
2024-10-01 17:05:00+00:00,5694.47998046875,5694.47998046875,5696.740234375,5692.669921875,5696.2998046875,18674000
2024-10-01 17:10:00+00:00,5692.06982421875,5692.06982421875,5697.02978515625,5691.89013671875,5694.7099609375,22007000
2024-10-01 17:15:00+00:00,5686.3701171875,5686.3701171875,5692.10986328125,5686.080078125,5692.10986328125,20573000
2024-10-01 17:20:00+00:00,5686.81982421875,5686.81982421875,5690.91015625,5685.83984375,5686.60009765625,19376000
2024-10-01 17:25:00+00:00,5685.27001953125,5685.27001953125,5687.68017578125,5684.3798828125,5686.81005859375,19257000
2024-10-01 17:30:00+00:00,5697.68017578125,5697.68017578125,5698.580078125,5683.919921875,5685.2900390625,25703000
2024-10-01 17:35:00+00:00,5693.97998046875,5693.97998046875,5697.669921875,5691.10009765625,5697.669921875,18643000
2024-10-01 17:40:00+00:00,5701.5400390625,5701.5400390625,5702.35986328125,5692.759765625,5693.919921875,18047000
2024-10-01 17:45:00+00:00,5699.990234375,5699.990234375,5704.3798828125,5699.52001953125,5701.56982421875,16650000
2024-10-01 17:50:00+00:00,5704.22998046875,5704.22998046875,5704.27978515625,5699.27978515625,5699.97998046875,14454000
2024-10-01 17:55:00+00:00,5714.259765625,5714.259765625,5714.259765625,5704.14013671875,5704.39990234375,20171000
2024-10-01 18:00:00+00:00,5718.7001953125,5718.7001953125,5720.240234375,5714.06982421875,5714.27978515625,22543000
2024-10-01 18:05:00+00:00,5720.33984375,5720.33984375,5721.06982421875,5717.39990234375,5718.6298828125,18282000
2024-10-01 18:10:00+00:00,5722.2998046875,5722.2998046875,5722.43017578125,5718.89990234375,5720.259765625,17186000
2024-10-01 18:15:00+00:00,5724.56982421875,5724.56982421875,5727.5400390625,5722.06005859375,5722.259765625,21169000
2024-10-01 18:20:00+00:00,5723.97998046875,5723.97998046875,5726.58984375,5722.5498046875,5724.60986328125,15129000
2024-10-01 18:25:00+00:00,5726.259765625,5726.259765625,5726.5498046875,5723.31005859375,5723.9599609375,16200000
2024-10-01 18:30:00+00:00,5727.81982421875,5727.81982421875,5730.35009765625,5725.9501953125,5726.259765625,20196000
2024-10-01 18:35:00+00:00,5726.2001953125,5726.2001953125,5728.52978515625,5722.72021484375,5727.740234375,19165000
2024-10-01 18:40:00+00:00,5725.47021484375,5725.47021484375,5727.47021484375,5723.68994140625,5726.1201171875,18666000
2024-10-01 18:45:00+00:00,5724.1298828125,5724.1298828125,5727.02978515625,5723.0400390625,5725.52001953125,16249000
2024-10-01 18:50:00+00:00,5722.580078125,5722.580078125,5727.3798828125,5720.77978515625,5724.08984375,18965000
2024-10-01 18:55:00+00:00,5725.6298828125,5725.6298828125,5727.39013671875,5722.56005859375,5722.56005859375,18232000
2024-10-01 19:00:00+00:00,5723.10009765625,5723.10009765625,5725.89013671875,5722.6298828125,5725.52978515625,17095000
2024-10-01 19:05:00+00:00,5724.419921875,5724.419921875,5725.77978515625,5721.2001953125,5723.14013671875,16972000
2024-10-01 19:10:00+00:00,5720.56005859375,5720.56005859375,5724.7998046875,5718.97021484375,5724.43994140625,17893000
2024-10-01 19:15:00+00:00,5720.4599609375,5720.4599609375,5721.66015625,5717.58984375,5720.3798828125,18380000
2024-10-01 19:20:00+00:00,5723.18994140625,5723.18994140625,5724.93017578125,5719.9599609375,5720.5400390625,20563000
2024-10-01 19:25:00+00:00,5723.97021484375,5723.97021484375,5725.7998046875,5722.830078125,5723.22998046875,21182000
2024-10-01 19:30:00+00:00,5715.56005859375,5715.56005859375,5723.85986328125,5715.56005859375,5723.85986328125,27427000
2024-10-01 19:35:00+00:00,5714.83984375,5714.83984375,5716.18994140625,5710.75,5715.43994140625,30837000
2024-10-01 19:40:00+00:00,5714.31005859375,5714.31005859375,5718.27001953125,5713.93994140625,5714.89013671875,31626000
2024-10-01 19:45:00+00:00,5711.0498046875,5711.0498046875,5714.39013671875,5710.2998046875,5714.25,37902000
2024-10-01 19:50:00+00:00,5707.6298828125,5707.6298828125,5713.41015625,5706.4599609375,5711.0498046875,64557000
2024-10-01 19:55:00+00:00,5708.47021484375,5708.47021484375,5712.31005859375,5706.830078125,5707.52001953125,169096000
2024-10-02 13:30:00+00:00,5688.7998046875,5688.7998046875,5698.14013671875,5686.64990234375,5698.14013671875,119210580
2024-10-02 13:35:00+00:00,5682.9599609375,5682.9599609375,5691.18017578125,5681.169921875,5688.93017578125,42444447
2024-10-02 13:40:00+00:00,5674.18017578125,5674.18017578125,5684.08984375,5674.0,5683.18017578125,34310648
2024-10-02 13:45:00+00:00,5693.240234375,5693.240234375,5694.93017578125,5674.10986328125,5674.10986328125,37901772
2024-10-02 13:50:00+00:00,5695.25,5695.25,5696.259765625,5691.56982421875,5693.3798828125,33168934
2024-10-02 13:55:00+00:00,5692.52978515625,5692.52978515625,5697.490234375,5692.39990234375,5695.18994140625,32732778
2024-10-02 14:00:00+00:00,5698.72021484375,5698.72021484375,5703.14013671875,5690.77978515625,5693.5,40132639
2024-10-02 14:05:00+00:00,5697.56982421875,5697.56982421875,5699.669921875,5695.06005859375,5698.669921875,29045627
2024-10-02 14:10:00+00:00,5700.5400390625,5700.5400390625,5702.419921875,5697.41015625,5697.60986328125,28052385
2024-10-02 14:15:00+00:00,5705.9501953125,5705.9501953125,5706.7099609375,5698.740234375,5700.60986328125,28277277
2024-10-02 14:20:00+00:00,5696.52001953125,5696.52001953125,5709.64990234375,5696.10986328125,5706.14990234375,27486672
2024-10-02 14:25:00+00:00,5705.1298828125,5705.1298828125,5705.2099609375,5696.0,5696.39990234375,22756614
2024-10-02 14:30:00+00:00,5706.10009765625,5706.10009765625,5709.91015625,5701.91015625,5705.06005859375,23295520
2024-10-02 14:35:00+00:00,5706.240234375,5706.240234375,5708.39990234375,5703.0400390625,5705.9501953125,24813858
2024-10-02 14:40:00+00:00,5708.18994140625,5708.18994140625,5710.580078125,5705.830078125,5706.27001953125,22037771
2024-10-02 14:45:00+00:00,5716.740234375,5716.740234375,5716.740234375,5707.02001953125,5708.1298828125,21861596
2024-10-02 14:50:00+00:00,5704.35986328125,5704.35986328125,5717.080078125,5704.35009765625,5716.64013671875,23705534
2024-10-02 14:55:00+00:00,5704.419921875,5704.419921875,5708.93017578125,5703.75,5704.52978515625,20883889
